DYRK1A_N,ITSN1_N,pBRAF_N,pCAMKII_N,pERK_N,pMEK_N,pNR2A_N,pPKCAB_N,GSK3B_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,pNUMB_N,RAPTOR_N,pP70S6_N,NUMB_N,pGSK3B_N,pPKCG_N,S6_N,AcetylH3K9_N,ARC_N,nNOS_N,Tau_N,IL1B_N,PSD95_N,SNCA_N,Ubiquitin_N,pS6_N,CaNA_N,Genotype
0.33130654,0.52217114,0.178703841,5.803499926,0.339908053,0.282960107,0.677591576,1.61530476,1.139552128,0.482277918,0.549310396,0.498146226,0.467002818,0.759157645,0.420287706,0.368826932,0.754708587,0.177308055,0.167647272,1.863223651,0.354979298,0.382944723,0.112733348,0.167865185,0.236434953,0.380692961,1.863659476,0.143095809,1.231713518,0.112733348,0.957071257,1
0.348664238,0.545537341,0.199757134,5.932452945,0.355950213,0.283697632,0.686854888,1.588646023,1.158621736,0.502580449,0.571190043,0.523831208,0.456891318,0.787188828,0.419247116,0.362932605,0.693533698,0.174266267,0.171777794,1.883480934,0.44324087,0.389958281,0.116079924,0.183854205,0.244968162,0.444558296,1.926882822,0.150772158,1.160799239,0.116079924,0.93244529,1
0.361781848,0.565986678,0.238967527,6.041007494,0.377393838,0.301623647,0.713988343,1.879683597,1.262489592,0.536844296,0.610324729,0.575770192,0.524979184,0.880308077,0.493130724,0.460449625,0.939425479,0.175773055,0.150323816,1.891270638,0.247468759,0.355650826,0.104168567,0.159354191,0.205509441,0.405728359,1.77196023,0.166560248,1.281401076,0.104168567,0.782176412,1
0.329360575,0.503216042,0.195611048,5.337306092,0.33579266,0.286984487,0.626182369,1.592697692,1.136019675,0.481082104,0.543700341,0.540673477,0.499054105,0.797956867,0.426787741,0.397654181,0.750851305,0.159623547,0.16082303,1.929230485,0.306237313,0.364089315,0.10647721,0.173186935,0.203266285,0.358276435,1.788152796,0.14689057,1.152611183,0.10647721,0.882450637,1
0.328313813,0.50046477,0.18702361,5.330916527,0.323852017,0.271240007,0.631715932,1.519799219,1.121583938,0.479828964,0.553634505,0.522401933,0.511433352,0.798475553,0.419966537,0.373489496,0.686187024,0.158996588,0.157520981,1.88896062,0.358941252,0.373051738,0.103200221,0.173937102,0.205478189,0.419902241,1.821636079,0.139352578,1.099603431,0.103200221,0.881029235,1
0.377490298,0.528331177,0.229495472,5.441138422,0.393272962,0.328589909,0.684087969,1.885899094,1.203104787,0.567141009,0.598188875,0.645795602,0.583182406,0.945148771,0.520310479,0.508926261,0.979560155,0.164865186,0.151680722,1.863047868,0.201686661,0.354792731,0.113196342,0.143722532,0.197766956,0.393514669,1.7437938,0.157025775,1.317139803,0.113196342,0.781327949,1
0.367813384,0.478322337,0.226437323,4.868520264,0.330113101,0.286757776,0.61663525,1.614043355,1.107917059,0.487511781,0.544769086,0.580819981,0.582233742,0.846371348,0.452403393,0.42860509,0.815739868,0.155941815,0.16913215,1.908530572,0.269970414,0.383136095,0.109344181,0.158284024,0.212154832,0.430596647,1.798323471,0.162228797,1.201676529,0.109344181,0.783653846,1
0.296432432,0.430918919,0.186162162,4.482810811,0.307891892,0.265081081,0.562810811,1.382486486,0.994810811,0.471135135,0.507027027,0.551351351,0.537513514,0.795675676,0.446702703,0.420324324,0.701189189,0.146106304,0.164524104,1.916192831,0.352410383,0.373176761,0.103337454,0.1592089,0.208776267,0.394932015,1.78566131,0.158343634,1.179728059,0.103337454,0.854758962,1
0.300902425,0.426959955,0.196559504,4.44500846,0.338409475,0.280315849,0.548505358,1.598984772,0.975747321,0.524534687,0.570219966,0.581500282,0.613085166,0.938522279,0.47179921,0.470671179,0.882684715,0.147338686,0.149420161,1.79794826,0.185102587,0.330954505,0.093220339,0.158340767,0.202646447,0.451977401,1.664139161,0.175141243,1.249628308,0.093220339,0.689265537,1
0.287620064,0.402881537,0.196638207,3.8273746,0.346318036,0.271344717,0.565368196,1.42529349,0.970917823,0.433297759,0.470117396,0.620330843,0.588046958,0.829509072,0.432497332,0.458377801,0.775080043,0.144486122,0.154988747,1.801650413,0.242610653,0.328582146,0.098274569,0.147486872,0.2012003,0.419504876,1.676969242,0.208552138,1.169842461,0.098274569,0.75483871,1
0.28208323,0.378519811,0.199850486,3.801146275,0.294044356,0.249688512,0.488412659,1.260403688,0.872663843,0.406927486,0.426115126,0.530027411,0.513082482,0.751308248,0.404435584,0.3964615,0.657612759,0.1446685,0.16101436,1.739688359,0.300947143,0.330889093,0.09532539,0.135808127,0.181790406,0.403910785,1.699511152,0.166208372,1.141613199,0.09532539,0.800336083,1
0.437859667,0.705300353,0.190812721,6.455830389,0.44775366,0.346087834,0.865623423,2.100555275,1.338414942,0.546996466,0.594750126,0.546895507,0.466330136,0.939626451,0.43755679,0.374154467,0.67158001,0.191756764,0.168322266,2.263926239,0.512211185,0.250041161,0.149003897,0.219911092,0.216124252,0.478458921,2.392404369,0.167444158,1.51111355,0.149003897,1.194610614,1
0.450879007,0.735884178,0.194105481,6.607238883,0.465873837,0.36876939,0.928128232,2.306514995,1.382730093,0.57352637,0.620475698,0.579937952,0.482316443,0.983453981,0.462874871,0.407135471,0.669596691,0.193218485,0.163686081,2.293847416,0.53081761,0.245720536,0.143450916,0.215586546,0.234016954,0.452994258,2.436368608,0.163084495,1.486190867,0.143450916,1.194640416,1
0.441197654,0.734952156,0.188496759,6.572486881,0.458689166,0.378536887,0.944027163,2.557876325,1.37637617,0.570326165,0.640086429,0.595431629,0.492334602,1.001131804,0.496758926,0.414754604,0.72126762,0.191428106,0.177304579,2.302134825,0.520832202,0.240697485,0.144766147,0.213265251,0.231299908,0.453691129,2.390624151,0.166060079,1.44766147,0.144766147,1.17475148,1
0.412267658,0.645848823,0.188104089,6.860346964,0.432465923,0.339776952,0.763444857,2.118587361,1.288104089,0.516728625,0.516232962,0.528376704,0.473605948,0.887980173,0.439281289,0.367286245,0.656505576,0.185151237,0.167665515,2.519636184,0.458083621,0.240146654,0.144539237,0.216879363,0.221391807,0.497779031,2.373334273,0.160191779,1.601494747,0.144539237,1.126489459,1
0.430794534,0.667130567,0.216346154,6.951163968,0.446356275,0.353744939,0.815662955,2.330718623,1.307059717,0.535804656,0.547697368,0.563259109,0.489752024,0.926492915,0.440409919,0.391447368,0.663081984,0.181722542,0.168957778,2.527353065,0.4426287,0.233973909,0.139711039,0.214335811,0.214756628,0.461775845,2.357834198,0.166222472,1.507504559,0.139711039,1.171693085,1
0.423008625,0.675925926,0.215119229,7.104642314,0.456874683,0.369863014,0.84906139,2.575342466,1.326103501,0.545408422,0.5579655,0.591197362,0.501902588,0.966768138,0.475773719,0.418822933,0.725139523,0.186232243,0.181708955,2.553042618,0.440667185,0.233373383,0.146512121,0.206233656,0.21803661,0.473178316,2.371333663,0.177609725,1.553678705,0.146512121,1.161283483,1
0.382194684,0.60345671,0.201858797,6.381705527,0.426707973,0.344692646,0.730474482,2.172672428,1.254198598,0.535300832,0.548018914,0.543127344,0.510516876,0.891081037,0.425403555,0.381379423,0.694929072,0.167825851,0.163580526,2.637882757,0.413332129,0.231234757,0.128082377,0.192665523,0.210821064,0.476018427,2.328877247,0.14967031,1.410261042,0.128082377,1.175503568,1
0.399864223,0.637813985,0.208078751,6.666327223,0.456720978,0.370502376,0.792260692,2.430244399,1.328750849,0.545655126,0.548540394,0.590970808,0.544467074,0.954854039,0.454005431,0.425661914,0.714019009,0.170993487,0.17457114,2.652692414,0.424089533,0.228878085,0.133565728,0.202550225,0.217227777,0.473351069,2.407210348,0.166590221,1.428492799,0.133565728,1.196037061,1
0.391501784,0.624391826,0.19672397,6.449237755,0.447778138,0.359552384,0.796140123,2.48426857,1.282679209,0.538274408,0.54265326,0.596983458,0.522542978,0.965131366,0.467564061,0.424099903,0.751216348,0.174225415,0.185810507,2.671486304,0.40610687,0.22038617,0.142433767,0.20233498,0.202424787,0.447328244,2.380871127,0.18194881,1.471306691,0.142433767,1.155904805,1
0.364487927,0.587427144,0.209616986,6.353663614,0.439841799,0.416944213,0.738967527,2.215237302,1.329933389,0.527060783,0.522897585,0.471065779,0.544754371,0.923605329,0.425270608,0.42173189,0.695670275,0.157321451,0.173164996,2.754796386,0.396212403,0.212031192,0.131080579,0.210669637,0.191855428,0.500804555,2.347196435,0.172546107,1.587325164,0.131080579,1.162520114,1
0.382148693,0.595792484,0.213235294,6.219566993,0.436070261,0.365604575,0.741830065,2.341503268,1.30494281,0.522875817,0.52124183,0.593341503,0.55004085,0.950776144,0.450571895,0.420547386,0.733251634,0.15714977,0.173360755,2.758649891,0.380837164,0.203968062,0.132591338,0.199370917,0.211952577,0.49177353,2.310670215,0.17021534,1.553472054,0.132591338,1.141422695,1
0.387946518,0.586509679,0.222111355,6.307723009,0.445819198,0.364997007,0.763719816,2.434444223,1.296747156,0.526441828,0.533825584,0.613450409,0.560566753,0.963679904,0.469966075,0.435242467,0.770504889,0.160860163,0.181523306,2.767659779,0.375300336,0.200144161,0.132868813,0.195458914,0.186448823,0.456631427,2.330009611,0.168668909,1.519221528,0.132868813,1.104757328,1
0.343695162,0.562547004,0.225620456,6.060165455,0.462772625,0.379794435,0.695161695,2.257959388,1.292053146,0.501128102,0.527701178,0.532714966,0.505139133,0.865630484,0.419654049,0.404111306,0.729506142,0.136392206,0.164676304,2.798554368,0.3654934,0.198302954,0.129792583,0.192803268,0.184003771,0.486800754,2.265556254,0.170804525,1.470930233,0.129792583,1.104494029,1
0.346593734,0.551466932,0.229239184,6.023371457,0.419691696,0.393585281,0.723272004,2.393336648,1.289159622,0.485082049,0.539035306,0.568125311,0.517652909,0.977125808,0.434112382,0.416956738,0.772501243,0.142407553,0.168056648,2.820141621,0.382218725,0.194649882,0.120849725,0.191502754,0.19779701,0.493312352,2.307159717,0.176396538,1.517387884,0.120849725,1.136585366,1
0.365906887,0.5528613,0.232783705,6.085354025,0.443986421,0.403491756,0.723326867,2.512609117,1.278128031,0.51042677,0.53685742,0.577352085,0.548981571,1.000969932,0.472841901,0.441319108,0.822259942,0.145508422,0.17139738,2.899563319,0.350436681,0.184341859,0.114940736,0.189488459,0.173580786,0.474266999,2.27963194,0.177635683,1.553337492,0.114940736,1.085620711,1
0.277106869,0.514868199,0.187378263,3.709518244,0.258018439,0.26918582,0.665238281,1.523828074,1.180625893,0.441241397,0.938189845,0.440981691,0.365536943,0.689390988,0.303596935,0.2684067,0.697312037,0.204563564,0.154943861,2.538645418,0.631437885,0.623180007,0.114523723,0.186961246,0.339224919,0.499166968,2.265990583,0.141760232,1.309090909,0.114523723,1.344585295,1
0.287188989,0.523557438,0.189253573,3.807834833,0.286394918,0.298703017,0.669269455,1.550952885,1.205134992,0.45791424,0.947326628,0.445341451,0.357199576,0.733192165,0.326098465,0.278321863,0.680121758,0.195628652,0.143475438,2.516049917,0.63629806,0.613864243,0.11390031,0.187044651,0.331313568,0.460289981,2.217052586,0.131789656,1.249008151,0.11390031,1.372285941,1
0.289369559,0.526378264,0.187549459,3.761936165,0.261936165,0.274597731,0.655631759,1.560406225,1.17462411,0.453706146,0.941308362,0.457662886,0.375626484,0.728171986,0.312978106,0.279082036,0.676074914,0.20057992,0.146647336,2.548822037,0.626821312,0.610583545,0.115331642,0.185139543,0.335846321,0.459079377,2.179775281,0.135918811,1.267923161,0.115331642,1.314824212,1
0.256108877,0.455459326,0.185895453,3.479585524,0.239096814,0.261521806,0.603154964,1.501237241,1.090782555,0.40303124,0.873956078,0.41602227,0.346891432,0.683575626,0.311011444,0.26616146,0.687132694,0.194081476,0.159877018,2.762106072,0.602036895,0.598193697,0.115872406,0.182455803,0.335991545,0.514796311,2.356552652,0.146714066,1.316775557,0.115872406,1.429285165,1
0.268433005,0.447236942,0.178349735,3.346101438,0.247236942,0.259651779,0.589099167,1.458743376,1.086146858,0.40348221,0.826495079,0.415291446,0.351854656,0.667524603,0.290840273,0.284178653,0.644511734,0.192923899,0.150677093,2.703414076,0.592981118,0.603948121,0.114152203,0.182910547,0.331203509,0.495136372,2.225824909,0.138184246,1.295918367,0.114152203,1.415601755,1
0.273664183,0.476930395,0.18328841,3.551609323,0.249088315,0.272554305,0.611225622,1.504835897,1.15982242,0.414935786,0.881243063,0.436499128,0.370065007,0.706358015,0.305850642,0.295386079,0.673061678,0.186835919,0.150540668,2.697696286,0.579313587,0.580912083,0.112929008,0.179877762,0.330700517,0.497508228,2.18561354,0.137846732,1.245039962,0.112929008,1.332487071,1
0.237046878,0.413550958,0.183336496,3.255456443,0.220345417,0.275953691,0.565002847,1.479218068,1.101537294,0.37046878,0.789523629,0.406718542,0.355855001,0.650028468,0.291895995,0.285443158,0.67527045,0.182165762,0.16452886,2.868278244,0.566724223,0.588431179,0.117661569,0.176862358,0.353354711,0.515786877,2.236556487,0.164898865,1.283177109,0.117661569,1.383078441,1
0.293881453,0.400956023,0.18585086,3.252963671,0.23250478,0.290439771,0.564435946,1.441491396,1.082026769,0.394837476,0.807839388,0.415105163,0.341873805,0.660803059,0.287571702,0.285086042,0.669407266,0.180315646,0.162047968,2.914626569,0.568162048,0.598235367,0.113334162,0.179072946,0.359388592,0.520690941,2.223810116,0.149745247,1.297502175,0.113334162,1.3622468,1
0.237271854,0.408069164,0.17271854,3.278770413,0.228434198,0.280691643,0.580403458,1.49221902,1.105091258,0.401152738,0.803842459,0.417867435,0.375600384,0.679346782,0.288376561,0.29548511,0.676272815,0.165739845,0.156673114,2.926740812,0.560686654,0.58160058,0.106866538,0.167553191,0.3219294,0.489361702,2.136605416,0.143012573,1.266199226,0.106866538,1.336073501,1
0.207142857,0.373809524,0.192619048,3.015238095,0.189761905,0.300238095,0.525,1.386190476,1.059285714,0.37547619,0.738095238,0.420952381,0.403333333,0.691666667,0.291190476,0.283809524,0.707619048,0.165531777,0.165531777,2.801070039,0.513780804,0.599383917,0.117055772,0.168287938,0.334143969,0.49773022,2.208819715,0.157263294,1.347276265,0.117055772,1.375972763,1
0.249584422,0.377582522,0.191165994,2.966991213,0.179529803,0.302303491,0.537402042,1.374970316,1.064592733,0.407741629,0.715032059,0.416528141,0.385656614,0.67679886,0.316314415,0.277843743,0.692472097,0.171466184,0.164719434,2.877077505,0.544182985,0.62530854,0.111897318,0.169820635,0.335691953,0.511601119,2.177554714,0.158466349,1.337008392,0.111897318,1.398058252,1
0.20413561,0.401779274,0.201250301,3.035104592,0.220245251,0.301033902,0.532099062,1.42534263,1.06275547,0.388314499,0.742967059,0.452272181,0.389516711,0.702572734,0.317864871,0.280355855,0.722529454,0.153599487,0.163860831,2.756613757,0.531986532,0.57639891,0.109988777,0.172198172,0.316498316,0.523007856,2.128427128,0.145101812,1.341189675,0.109988777,1.304633638,1
0.20406547,0.328405491,0.195353749,2.675554382,0.149155227,0.286958817,0.507127772,1.347940866,1.021911299,0.332893347,0.689545935,0.422122492,0.364308342,0.642555438,0.28405491,0.264519535,0.697465681,0.159574468,0.164391811,2.960859093,0.485547973,0.5941389,0.112806102,0.162585307,0.339622642,0.554596548,2.186471297,0.189883581,1.346045765,0.112806102,1.308912084,1
0.163324538,0.332453826,0.176781003,2.731398417,0.160949868,0.306068602,0.507651715,1.325329815,0.992875989,0.337994723,0.707915567,0.406860158,0.364379947,0.634036939,0.267282322,0.298153034,0.689182058,0.162609941,0.170177951,3.031703825,0.511147474,0.581918593,0.120269994,0.17754142,0.356105543,0.558600941,2.210267948,0.177132338,1.364082634,0.120269994,1.362446308,1
0.175857339,0.3478738,0.182716049,2.868312757,0.19122085,0.322908093,0.499862826,1.404938272,1.04691358,0.370919067,0.743209877,0.421124829,0.415089163,0.689711934,0.300960219,0.270781893,0.726200274,0.1561249,0.168334668,2.933146517,0.504803843,0.560248199,0.112489992,0.162129704,0.346076861,0.542033627,2.060448359,0.173738991,1.361088871,0.112489992,1.29703763,1
0.359145674,0.634173056,0.174698795,3.683351588,0.347864184,0.290799562,0.71577218,1.452245345,1.218510405,0.475355969,1.28871851,0.465607886,0.387732749,0.73143483,0.338773275,0.278422782,0.582694414,0.248697443,0.159093663,2.320913607,0.755785775,0.587180419,0.119350539,0.202290076,0.397128317,0.536411002,2.530110263,0.138555677,1.240760935,0.119350539,1.360293227,1
0.357103615,0.63256785,0.172618394,3.59059444,0.35457642,0.288979233,0.719591254,1.523019448,1.214372047,0.467421163,1.293264476,0.465553236,0.390506538,0.726623448,0.333699593,0.272717284,0.569827491,0.239884393,0.155828516,2.231514933,0.743256262,0.575927264,0.119219653,0.204178709,0.383309249,0.533477842,2.503552505,0.138126204,1.186958092,0.119219653,1.375361272,1
0.374019278,0.661735037,0.177650751,3.748598969,0.348240305,0.288612419,0.732122842,1.550325039,1.246245236,0.480833894,1.31427931,0.486101771,0.38937458,0.759246806,0.349585295,0.278861242,0.576776508,0.245490383,0.159837534,2.258451798,0.73545574,0.585055549,0.119997611,0.204216939,0.385497551,0.507525983,2.490622387,0.144964759,1.294469,0.119997611,1.257854498,1
0.356012037,0.585110559,0.176501374,3.232369488,0.334292817,0.288106764,0.6481748,1.370011775,1.182258276,0.435954468,1.144184221,0.431636792,0.364385712,0.683501243,0.311003533,0.262985739,0.573727594,0.234890533,0.162580944,2.392229417,0.678846747,0.57408264,0.125809436,0.207755165,0.412812211,0.58626272,2.502081406,0.154949121,1.238128276,0.125809436,1.379201357,1
0.329829172,0.573061761,0.181603154,3.29934297,0.329434954,0.269645204,0.658212878,1.41760841,1.177792378,0.455453351,1.107490145,0.432325887,0.379632063,0.691984231,0.313797635,0.269382392,0.558212878,0.227879991,0.152301702,2.410183984,0.692113902,0.58416673,0.121535995,0.199938927,0.398351019,0.55149248,2.160164898,0.153370486,1.189480113,0.121535995,1.390945874,1
0.35513649,0.588025847,0.178029804,3.326519847,0.333245417,0.280891468,0.664512726,1.43571146,1.204536463,0.451272583,1.138072003,0.444283265,0.370565739,0.725042859,0.331531056,0.275352763,0.559409205,0.222502785,0.156925362,2.346156703,0.648867434,0.556182696,0.124025251,0.207055329,0.388191608,0.518752321,2.376086149,0.15499443,1.237059042,0.124025251,1.335982176,1
0.318447798,0.509701263,0.175854635,2.881429011,0.305820758,0.277024946,0.570834617,1.271943332,1.073452418,0.394825993,0.967508469,0.400677549,0.334154604,0.645826917,0.285802279,0.251000924,0.561749307,0.21898468,0.163913087,2.49714629,0.66286172,0.549514369,0.127866226,0.196455392,0.402022629,0.564033243,2.482727546,0.156403324,1.196054871,0.127866226,1.340742966,1
0.333438486,0.514353312,0.20126183,2.955047319,0.311671924,0.300157729,0.586435331,1.354731861,1.120662461,0.404416404,0.993217666,0.405205047,0.344479495,0.669085174,0.310410095,0.265930599,0.570662461,0.210837534,0.152772392,2.36409461,0.61894145,0.5447848,0.117778209,0.192710353,0.380283055,0.525785188,2.38105855,0.153838697,1.167894533,0.117778209,1.29691741,1
